id,label,umls_xref
DOID:11574,streptococcal meningitis,UMLS_CUI:C0154639
DOID:11577,Cauda equina syndrome,UMLS_CUI:C0392548
DOID:11581,phlyctenulosis,UMLS_CUI:C0155080
DOID:11589,Riley-Day syndrome,UMLS_CUI:C0013364
DOID:1159,functional gastric disease,UMLS_CUI:C0013396
DOID:11593,bladder lateral wall cancer,UMLS_CUI:C0496828
DOID:11594,ring staphyloma,UMLS_CUI:C0155363
DOID:11595,scleral staphyloma,UMLS_CUI:C0155359
DOID:11599,Frey syndrome,UMLS_CUI:C0038994
DOID:116,pericardium cancer,UMLS_CUI:C0346609|UMLS_CUI:C0349574
DOID:11603,infant gynecomastia,UMLS_CUI:C1449721
DOID:11608,fungal meningitis,UMLS_CUI:C0085438
DOID:11612,polycystic ovary syndrome,UMLS_CUI:C0032460
DOID:11613,hyperandrogenism,UMLS_CUI:C0206081
DOID:11615,penile cancer,UMLS_CUI:C0153600|UMLS_CUI:C0153601
DOID:11623,dental pulp necrosis,UMLS_CUI:C0011407
DOID:11624,penile benign neoplasm,UMLS_CUI:C0030849
DOID:11629,pelvic muscle wasting,UMLS_CUI:C1456255
DOID:11633,thyroid hormone resistance syndrome,UMLS_CUI:C2940786
DOID:11634,myxedema,UMLS_CUI:C0027145
DOID:11637,accommodative spasm,UMLS_CUI:C0152196
DOID:11638,presbyopia,UMLS_CUI:C0033075
DOID:11653,conjunctival deposit,UMLS_CUI:C0162280
DOID:11656,cicatricial pemphigoid,UMLS_CUI:C0030804|UMLS_CUI:C0157721
DOID:1166,palindromic rheumatism,UMLS_CUI:C0085574|UMLS_CUI:C0158178
DOID:11661,blue color blindness,UMLS_CUI:C0155017
DOID:11664,nephrosclerosis,UMLS_CUI:C0027719
DOID:11665,Patau syndrome,UMLS_CUI:C0152095
DOID:11668,hypopigmentation of eyelid,UMLS_CUI:C0155212
DOID:11669,hypertrichosis of eyelid,UMLS_CUI:C0155213
DOID:11671,hypotrichosis of eyelid,UMLS_CUI:C0155214
DOID:11678,onchocerciasis,UMLS_CUI:C0029001
DOID:1168,familial hyperlipidemia,UMLS_CUI:C0020473|UMLS_CUI:C0020476
DOID:11684,melanoacanthoma,UMLS_CUI:C1321683
DOID:11685,inflamed seborrheic keratosis,UMLS_CUI:C0376117
DOID:11693,acute apical periodontitis,UMLS_CUI:C0155934
DOID:11695,portal vein thrombosis,UMLS_CUI:C0155773
DOID:117,heart cancer,UMLS_CUI:C0018809|UMLS_CUI:C0153500
DOID:11701,selective IgA deficiency disease,UMLS_CUI:C0162538
DOID:11702,dysgammaglobulinemia,UMLS_CUI:C0013374
DOID:1171,hyperlipoproteinemia type V,UMLS_CUI:C0020481
DOID:11712,lipoatrophic diabetes mellitus,UMLS_CUI:C0011859
DOID:11713,diabetic angiopathy,UMLS_CUI:C0011871|UMLS_CUI:C0011875
DOID:11714,gestational diabetes,UMLS_CUI:C0085207
DOID:11716,prediabetes syndrome,UMLS_CUI:C0362046
DOID:11717,neonatal diabetes,UMLS_CUI:C0158981
DOID:11718,antidepressant type abuse,UMLS_CUI:C0154540
DOID:11719,oculopharyngeal muscular dystrophy,UMLS_CUI:C0270952
DOID:1172,hyperlipoproteinemia type IV,UMLS_CUI:C0020480
DOID:11720,distal myopathy,UMLS_CUI:C0751336
DOID:11721,glycogen storage disease VII,UMLS_CUI:C0017926
DOID:11722,myotonic dystrophy type 1,UMLS_CUI:C0027126
DOID:11723,Duchenne muscular dystrophy,UMLS_CUI:C0013264
DOID:11724,limb-girdle muscular dystrophy,UMLS_CUI:C0686353
DOID:11725,Cornelia de Lange syndrome,UMLS_CUI:C0270972
DOID:11726,Emery-Dreifuss muscular dystrophy,UMLS_CUI:C0410189
DOID:11727,facioscapulohumeral muscular dystrophy,UMLS_CUI:C0238288
DOID:11729,Lyme disease,UMLS_CUI:C0024198|UMLS_CUI:C0752235
DOID:11736,odontoclasia,UMLS_CUI:C0341004
DOID:11746,parametrium malignant neoplasm,UMLS_CUI:C0153581
DOID:11747,uterine adnexa cancer,UMLS_CUI:C0153577|UMLS_CUI:C0153584
DOID:11748,round ligament malignant neoplasm,UMLS_CUI:C0346867
DOID:11750,Bordetella parapertussis whooping cough,UMLS_CUI:C0275742
DOID:11752,acute endophthalmitis,UMLS_CUI:C0154773
DOID:11754,siderosis of eye,UMLS_CUI:C0271001
DOID:11755,choledocholithiasis,UMLS_CUI:C0701818
DOID:11758,iron deficiency anemia,UMLS_CUI:C0029810
DOID:11759,hypochromic anemia,UMLS_CUI:C0002884
DOID:1176,bronchial disease,UMLS_CUI:C0006261
DOID:11760,Kohler's disease,UMLS_CUI:C0158444
DOID:11766,blind hypotensive eye,UMLS_CUI:C0154788
DOID:11771,spontaneous ocular nystagmus,UMLS_CUI:C0271384
DOID:11772,leukocoria,UMLS_CUI:C0152458
DOID:11776,absolute glaucoma,UMLS_CUI:C0154789
DOID:11781,regular astigmatism,UMLS_CUI:C0152193
DOID:11782,astigmatism,UMLS_CUI:C0004106
DOID:11783,necrosis of ear ossicle,UMLS_CUI:C0155488
DOID:11786,splenic sequestration,UMLS_CUI:C1260402
DOID:11787,chronic congestive splenomegaly,UMLS_CUI:C0398661
DOID:11793,phthisical cornea,UMLS_CUI:C0155102
DOID:11797,chronic laryngitis,UMLS_CUI:C0155836
DOID:118,pericardial effusion,UMLS_CUI:C0031039
DOID:11801,protein-energy malnutrition,UMLS_CUI:C0033677
DOID:11809,bladder neck cancer,UMLS_CUI:C0153613
DOID:11811,urinary bladder posterior wall cancer,UMLS_CUI:C0153612
DOID:11812,bladder sarcoma,UMLS_CUI:C0349666
DOID:11813,bladder trigone cancer,UMLS_CUI:C0496826
DOID:11814,urinary bladder anterior wall cancer,UMLS_CUI:C0153611
DOID:11816,vitreous syneresis,UMLS_CUI:C0155366
DOID:11817,urachus cancer,UMLS_CUI:C0153615
DOID:11818,ureteric orifice cancer,UMLS_CUI:C0153614
DOID:11819,ureter cancer,UMLS_CUI:C0153619
DOID:11820,bladder dome cancer,UMLS_CUI:C0496827
DOID:11821,bladder lymphoma,UMLS_CUI:C1332561
DOID:11823,hepatorenal syndrome,UMLS_CUI:C0019212
DOID:11824,multicentric reticulohistiocytosis,UMLS_CUI:C0311284
DOID:11829,degenerative myopia,UMLS_CUI:C0154778
DOID:11830,myopia,UMLS_CUI:C0027092
DOID:11831,cortical blindness,UMLS_CUI:C0155320
DOID:11832,visual epilepsy,UMLS_CUI:C0270824
DOID:11836,clubfoot,UMLS_CUI:C0009081
DOID:11838,penis sarcoma,UMLS_CUI:C0238352
DOID:11839,glans penis cancer,UMLS_CUI:C0153599
DOID:1184,nephrotic syndrome,UMLS_CUI:C0027726
DOID:11840,coronary artery vasospasm,UMLS_CUI:C0010073
DOID:11843,coronary artery anomaly,UMLS_CUI:C0158623
DOID:11847,coronary thrombosis,UMLS_CUI:C0010072
DOID:11850,transient refractive change,UMLS_CUI:C0155000
DOID:11851,indeterminate leprosy,UMLS_CUI:C0021192
DOID:11853,monocular exotropia,UMLS_CUI:C0152206
DOID:11864,peripheral focal chorioretinitis,UMLS_CUI:C0339394
DOID:1187,tibial neuropathy,UMLS_CUI:C0751932
DOID:11870,Pick's disease,UMLS_CUI:C0236642
DOID:11871,macular keratitis,UMLS_CUI:C0155076
DOID:11874,abnormal threshold of rods,UMLS_CUI:C0155019
DOID:11875,denture stomatitis,UMLS_CUI:C0038364
DOID:1188,mononeuropathy,UMLS_CUI:C0494491
DOID:11885,ureteral benign neoplasm,UMLS_CUI:C0041955
DOID:11887,ureter leiomyoma,UMLS_CUI:C1336875
DOID:11888,schwannoma of ureter,UMLS_CUI:C1336877
DOID:11889,female breast nipple and areola cancer,UMLS_CUI:C0024621
DOID:119,vaginal cancer,UMLS_CUI:C0042237|UMLS_CUI:C0042258
DOID:11905,labium majus cancer,UMLS_CUI:C0496814
DOID:11907,ecthyma,UMLS_CUI:C0013568
DOID:11914,gastroparesis,UMLS_CUI:C0152020
DOID:11917,tinea cruris,UMLS_CUI:C0011638
DOID:1192,peripheral nervous system neoplasm,UMLS_CUI:C0031118|UMLS_CUI:C0206727
DOID:11920,tracheal cancer,UMLS_CUI:C0153489
DOID:11934,head and neck cancer,UMLS_CUI:C0018671
DOID:11949,Creutzfeldt-Jakob disease,UMLS_CUI:C0022336
DOID:1195,ischemic neuropathy,UMLS_CUI:C0238309
DOID:11963,esophagitis,UMLS_CUI:C0014868
DOID:11968,postmenopausal atrophic vaginitis,UMLS_CUI:C0156409
DOID:11971,synostosis,UMLS_CUI:C0039093
DOID:11975,coloboma of optic nerve,UMLS_CUI:C0155299
DOID:11976,botulism,UMLS_CUI:C0006057
DOID:11981,morbid obesity,UMLS_CUI:C0028756
DOID:11983,Prader-Willi syndrome,UMLS_CUI:C0032897
DOID:11984,hypertrophic cardiomyopathy,UMLS_CUI:C0007194
DOID:11988,conjunctival concretion,UMLS_CUI:C0155162
DOID:11990,ulceroglandular tularemia,UMLS_CUI:C0152941
DOID:11991,osteopoikilosis,UMLS_CUI:C0029455
DOID:11994,atrophy of testis,UMLS_CUI:C0156312
DOID:11996,spermatic cord torsion,UMLS_CUI:C0037856
DOID:11997,spermatocele,UMLS_CUI:C0037859
DOID:120,female reproductive organ cancer,UMLS_CUI:C0017416|UMLS_CUI:C0153585|UMLS_CUI:C0699889
DOID:12001,tracheal lymphoma,UMLS_CUI:C1336773
DOID:12002,trachea sarcoma,UMLS_CUI:C1336774
DOID:12003,trachea squamous cell carcinoma,UMLS_CUI:C0345946
DOID:1201,trigeminal nerve neoplasm,UMLS_CUI:C1263897
DOID:12010,anterior ischemic optic neuropathy,UMLS_CUI:C0155305
DOID:12016,frontal lobe neoplasm,UMLS_CUI:C0153635|UMLS_CUI:C1263886
DOID:12028,Conn's syndrome,UMLS_CUI:C1384514
DOID:12029,sympathetic ophthalmia,UMLS_CUI:C0029077
DOID:1203,drug-induced mental disorder,UMLS_CUI:C0154325
DOID:12030,panuveitis,UMLS_CUI:C0030343
DOID:12043,kernicterus due to isoimmunization,UMLS_CUI:C0270204
DOID:1205,allergic disease,UMLS_CUI:C0020517
DOID:12053,cryptococcosis,UMLS_CUI:C0010414
DOID:12055,sarcoid meningitis,UMLS_CUI:C0154648
DOID:1206,Rett syndrome,UMLS_CUI:C0035372
DOID:12064,mediastinum neurofibroma,UMLS_CUI:C1334674
DOID:12070,Dieulafoy lesion,UMLS_CUI:C1135229
DOID:12072,pylorospasm,UMLS_CUI:C0152163
DOID:12084,transient arthropathy,UMLS_CUI:C0158007
DOID:12087,deep corneal vascularisation,UMLS_CUI:C0155095
DOID:1209,nutritional optic neuropathy,UMLS_CUI:C0155302
DOID:12096,sodoku disease,UMLS_CUI:C0152062
DOID:12098,trigeminal neuralgia,UMLS_CUI:C0040997
DOID:121,vaginal disease,UMLS_CUI:C0042251
DOID:1210,optic neuritis,UMLS_CUI:C0029134
DOID:12105,inflammatory spondylopathy,UMLS_CUI:C0021396
DOID:12108,bullous retinoschisis,UMLS_CUI:C0344289
DOID:12117,pulmonary alveolar microlithiasis,UMLS_CUI:C0155912
DOID:12118,pulmonary hemosiderosis,UMLS_CUI:C0020807
DOID:12119,hemosiderosis,UMLS_CUI:C0019114
DOID:12120,pulmonary alveolar proteinosis,UMLS_CUI:C0034050
DOID:12123,postinflammatory pulmonary fibrosis,UMLS_CUI:C0175999
DOID:12124,episcleritis periodica fugax,UMLS_CUI:C0155351
DOID:12125,neurotrophic keratoconjunctivitis,UMLS_CUI:C0155084
DOID:12128,pica disease,UMLS_CUI:C0031873
DOID:12129,bulimia nervosa,UMLS_CUI:C0006370
DOID:12132,granulomatosis with polyangiitis,UMLS_CUI:C3495801
DOID:12134,factor VIII deficiency,UMLS_CUI:C0019069
DOID:12139,dysthymic disorder,UMLS_CUI:C0013415
DOID:1214,tympanosclerosis,UMLS_CUI:C0155477
DOID:12140,Chagas disease,UMLS_CUI:C0007932
DOID:12143,neurogenic bladder,UMLS_CUI:C0005697
DOID:12144,low compliance bladder,UMLS_CUI:C0489967
DOID:12145,detrusor sphincter dyssynergia,UMLS_CUI:C0341747
DOID:12148,alveolar echinococcosis,UMLS_CUI:C0152069
DOID:12155,lymphocytic choriomeningitis,UMLS_CUI:C0024266
DOID:12156,arachnoiditis,UMLS_CUI:C0003708
DOID:12157,aseptic meningitis,UMLS_CUI:C0025290
DOID:12161,peripheral retinal degeneration,UMLS_CUI:C1320640
DOID:12162,pseudoretinitis pigmentosa,UMLS_CUI:C0154858
DOID:12163,senile reticular retinal degeneration,UMLS_CUI:C0154857
DOID:12164,Blessig's cysts,UMLS_CUI:C0154855
DOID:12165,retinal lattice degeneration,UMLS_CUI:C0154856
DOID:12166,cobblestone retinal degeneration,UMLS_CUI:C0154854
DOID:12167,secondary vitreoretinal degeneration,UMLS_CUI:C0154859
DOID:12168,ulnar nerve lesion,UMLS_CUI:C1288279
DOID:12169,carpal tunnel syndrome,UMLS_CUI:C0007286
DOID:1217,fascioloidiasis,UMLS_CUI:C0015655
DOID:12170,radial nerve lesion,UMLS_CUI:C0154744
DOID:12171,radial neuropathy,UMLS_CUI:C0748226
DOID:12175,dyshormonogenic goiter,UMLS_CUI:C0152077
DOID:12176,goiter,UMLS_CUI:C0018021
DOID:12177,common variable immunodeficiency,UMLS_CUI:C0009447
DOID:12179,tinea corporis,UMLS_CUI:C0546826
DOID:1218,echinostomiasis,UMLS_CUI:C0013514
DOID:12185,otosclerosis,UMLS_CUI:C0029696
DOID:1219,dicrocoeliasis,UMLS_CUI:C0012102
DOID:12190,descending colon cancer,UMLS_CUI:C0153435
DOID:12191,splenic flexure cancer,UMLS_CUI:C0153440
DOID:12192,sigmoid colon cancer,UMLS_CUI:C0153436
DOID:12196,superficial keratitis,UMLS_CUI:C0155074
DOID:12197,punctate epithelial keratoconjunctivitis,UMLS_CUI:C0259799
DOID:12205,dengue disease,UMLS_CUI:C0011311
DOID:12206,dengue hemorrhagic fever,UMLS_CUI:C0019100
DOID:12211,filarial elephantiasis,UMLS_CUI:C0013884
DOID:12215,oligohydramnios,UMLS_CUI:C0079924
DOID:12217,Lewy body dementia,UMLS_CUI:C0752347
DOID:1222,cartilage disease,UMLS_CUI:C0007302
DOID:12223,specific bursitis often of occupational origin,UMLS_CUI:C0158332
DOID:12225,Plica syndrome,UMLS_CUI:C0878705
DOID:12234,cascade stomach,UMLS_CUI:C0267183
DOID:12236,primary biliary cholangitis,UMLS_CUI:C0008312|UMLS_CUI:C0023892
DOID:12237,bile reflux,UMLS_CUI:C0005403
DOID:12239,anal margin squamous cell carcinoma,UMLS_CUI:C1412037
DOID:12241,beta thalassemia,UMLS_CUI:C0005283
DOID:12246,histoplasmosis meningitis,UMLS_CUI:C0153277
DOID:12253,testicular lymphoma,UMLS_CUI:C0349644
DOID:12257,medulloadrenal hyperfunction,UMLS_CUI:C0154206
DOID:12259,hemophilia B,UMLS_CUI:C0008533
DOID:12265,chronic salpingo-oophoritis,UMLS_CUI:C0156328
DOID:1227,neutropenia,UMLS_CUI:C0027947
DOID:12270,coloboma,UMLS_CUI:C0009363
DOID:12271,aniridia,UMLS_CUI:C0003076
DOID:12273,anisometropia,UMLS_CUI:C0003081
DOID:12275,cutaneous diphtheria,UMLS_CUI:C0012555
DOID:12276,malignant tumor of undescended testis,UMLS_CUI:C0153595
DOID:12282,femoral vein thrombophlebitis,UMLS_CUI:C0265066
DOID:12286,testicular leukemia,UMLS_CUI:C1336711
DOID:12287,Crimean-Congo hemorrhagic fever,UMLS_CUI:C0019099
DOID:1229,paranoid schizophrenia,UMLS_CUI:C0036349|UMLS_CUI:C0270398
DOID:12294,atypical depressive disorder,UMLS_CUI:C0154437
DOID:12297,Vogt-Koyanagi-Harada disease,UMLS_CUI:C0042170
DOID:12298,intrahepatic gall duct cancer,UMLS_CUI:C0546835
DOID:12304,conjunctival pigmentation,UMLS_CUI:C0155163
DOID:12305,Bloch-Sulzberger syndrome,UMLS_CUI:C0021171
DOID:12306,vitiligo,UMLS_CUI:C0042900
DOID:12307,anterior corneal pigmentation,UMLS_CUI:C0155104
DOID:12308,Dubin-Johnson syndrome,UMLS_CUI:C0022350
DOID:12309,urticaria pigmentosa,UMLS_CUI:C0042111
DOID:12311,stromal corneal pigmentation,UMLS_CUI:C0155105
DOID:12318,granular corneal dystrophy,UMLS_CUI:C0018179
DOID:12323,cough variant asthma,UMLS_CUI:C0694548
DOID:12325,kyphoscoliotic heart disease,UMLS_CUI:C0152102
DOID:12326,chronic pulmonary heart disease,UMLS_CUI:C0155673
DOID:12328,marasmus,UMLS_CUI:C0086588
DOID:1233,transvestism,UMLS_CUI:C0040774
DOID:12332,hematocele of tunica vaginalis testis,UMLS_CUI:C0018931
DOID:12333,male genital organ stricture,UMLS_CUI:C0156316
DOID:12335,male genital organ vascular disease,UMLS_CUI:C0042374
DOID:12336,male infertility,UMLS_CUI:C0021364
DOID:12337,varicocele,UMLS_CUI:C0042341
DOID:12339,retroperitoneal lymphoma,UMLS_CUI:C1335779
DOID:1234,gender incongruence,UMLS_CUI:C0040630|UMLS_CUI:C0236802
DOID:12341,retroperitoneal sarcoma,UMLS_CUI:C0585129
DOID:12342,retroperitoneum carcinoma,UMLS_CUI:C0948749
DOID:12347,osteogenesis imperfecta,UMLS_CUI:C0029434
DOID:12349,primary eye hypotony,UMLS_CUI:C0154782
DOID:1235,fetishism,UMLS_CUI:C0015957
DOID:12351,alcoholic hepatitis,UMLS_CUI:C0001306
DOID:12355,prostatocystitis,UMLS_CUI:C0156291
DOID:12357,viral labyrinthitis,UMLS_CUI:C0155508
DOID:12358,patulous eustachian tube,UMLS_CUI:C0155434
DOID:12359,endocrine exophthalmos,UMLS_CUI:C0155264
DOID:12360,lateral displacement of eye,UMLS_CUI:C0155272
DOID:12361,Graves' disease,UMLS_CUI:C0018213
DOID:12362,thyrotoxic exophthalmos,UMLS_CUI:C0155265
DOID:12363,intermittent proptosis,UMLS_CUI:C0155270
DOID:12364,pulsating exophthalmos,UMLS_CUI:C0155271
DOID:12365,malaria,UMLS_CUI:C0024530
DOID:12369,prolapse of urethra,UMLS_CUI:C0238502
DOID:1237,corneal degeneration,UMLS_CUI:C0155118
DOID:12375,bronchopneumonia,UMLS_CUI:C0006285
DOID:12376,juvenile spinal muscular atrophy,UMLS_CUI:C0152109
DOID:12377,spinal muscular atrophy,UMLS_CUI:C0026847
DOID:12382,complex partial epilepsy,UMLS_CUI:C0085417
DOID:12384,dysentery,UMLS_CUI:C0013369
DOID:12385,shigellosis,UMLS_CUI:C0013371|UMLS_CUI:C0302358|UMLS_CUI:C0302359|UMLS_CUI:C0302360
DOID:12386,balantidiasis,UMLS_CUI:C0004692
DOID:12387,nephrogenic diabetes insipidus,UMLS_CUI:C0162283
DOID:12388,neurohypophyseal diabetes insipidus,UMLS_CUI:C0687720
DOID:12395,spastic entropion,UMLS_CUI:C0155190
DOID:12397,entropion,UMLS_CUI:C0014390
DOID:12399,pathological gambling,UMLS_CUI:C0030662
DOID:1240,leukemia,UMLS_CUI:C0023418
DOID:12400,kleptomania,UMLS_CUI:C0022734
DOID:12401,intermittent explosive disorder,UMLS_CUI:C0021776|UMLS_CUI:C0152183
DOID:12402,pyromania,UMLS_CUI:C0016142
DOID:12403,tinea pedis,UMLS_CUI:C0040259
DOID:1241,luxation of globe,UMLS_CUI:C0154806
DOID:1242,globe disease,UMLS_CUI:C0154780
DOID:12424,thyrocalcitonin secretion disease,UMLS_CUI:C0701822
DOID:1243,labia minora cancer,UMLS_CUI:C0496815
DOID:12445,conjugate gaze palsy,UMLS_CUI:C0702143
DOID:12449,aplastic anemia,UMLS_CUI:C0002874
DOID:1245,vulva cancer,UMLS_CUI:C0042995|UMLS_CUI:C0375071
DOID:12450,pancytopenia,UMLS_CUI:C0030312
DOID:12451,sulfhemoglobinemia,UMLS_CUI:C0038732
DOID:12465,secondary hyperparathyroidism of renal origin,UMLS_CUI:C0271847
DOID:12466,secondary hyperparathyroidism,UMLS_CUI:C0020503
DOID:1247,blood coagulation disease,UMLS_CUI:C0005779
DOID:12474,capillariasis,UMLS_CUI:C0006897
DOID:12475,pes anserinus tendinitis or bursitis,UMLS_CUI:C0158314
DOID:1248,ocular hyperemia,UMLS_CUI:C0155169
DOID:12491,Vagus nerve disease,UMLS_CUI:C0152179
DOID:125,vagina leiomyoma,UMLS_CUI:C1336939
DOID:12506,Bell's palsy,UMLS_CUI:C0376175
DOID:1251,tuberculous epididymitis,UMLS_CUI:C0152814
DOID:12510,retinal ischemia,UMLS_CUI:C0162291
DOID:12514,retinal perforation,UMLS_CUI:C0035321
DOID:1252,trichuriasis,UMLS_CUI:C0040954
DOID:12522,bagassosis,UMLS_CUI:C0004681
DOID:12524,plantar nerve lesion,UMLS_CUI:C0154752
DOID:12526,tarsal tunnel syndrome,UMLS_CUI:C0039319
DOID:12527,common peroneal nerve lesion,UMLS_CUI:C0270909
DOID:12528,lesion of sciatic nerve,UMLS_CUI:C0154748
DOID:12529,tibial nerve palsy,UMLS_CUI:C0154751
DOID:12531,von Willebrand's disease,UMLS_CUI:C0042974
DOID:12537,hypermobility of coccyx,UMLS_CUI:C0158295
DOID:1254,trichostrongylosis,UMLS_CUI:C0040948
DOID:12546,atrophic nonflaccid tympanic membrane,UMLS_CUI:C0155471
DOID:12549,hepatitis A,UMLS_CUI:C0019159
DOID:1255,trichostrongyloidiasis,UMLS_CUI:C0040947
DOID:12550,hepatic coma,UMLS_CUI:C0019147
DOID:12554,hemolytic-uremic syndrome,UMLS_CUI:C0019061
DOID:12556,acute kidney tubular necrosis,UMLS_CUI:C0022672
DOID:12557,Duane retraction syndrome,UMLS_CUI:C0013261
DOID:12558,chronic progressive external ophthalmoplegia,UMLS_CUI:C0162674
DOID:12559,idiopathic juvenile osteoporosis,UMLS_CUI:C0158447
DOID:12566,ulceration of vulva,UMLS_CUI:C0156340
DOID:12570,phacolytic glaucoma,UMLS_CUI:C0152137
DOID:12571,phacogenic glaucoma,UMLS_CUI:C0154959
DOID:12573,neonatal thyrotoxicosis,UMLS_CUI:C0158983
DOID:12574,posterior uveitis,UMLS_CUI:C0042167
DOID:12577,urethral obstruction,UMLS_CUI:C0041972
DOID:12580,Cri-Du-Chat syndrome,UMLS_CUI:C0010314
DOID:12581,olecranon bursitis,UMLS_CUI:C0263962
DOID:12583,velocardiofacial syndrome,UMLS_CUI:C0220704
DOID:12594,Potter's syndrome,UMLS_CUI:C0178426
DOID:1260,parametritis,UMLS_CUI:C0030455
DOID:12603,acute leukemia,UMLS_CUI:C0085669|UMLS_CUI:C1378511
DOID:12637,perineocele,UMLS_CUI:C1456251
DOID:12638,hypertrophic pyloric stenosis,UMLS_CUI:C0700639
DOID:12639,pyloric stenosis,UMLS_CUI:C0034194
DOID:12641,displacement of cardia through esophageal hiatus,UMLS_CUI:C0158674
DOID:12642,hiatus hernia,UMLS_CUI:C0267725|UMLS_CUI:C0376710|UMLS_CUI:C3489393
DOID:12657,vestibulocochlear nerve disease,UMLS_CUI:C0001163
DOID:12661,tooth ankylosis,UMLS_CUI:C0155930
DOID:12662,paracoccidioidomycosis,UMLS_CUI:C0030409
DOID:12663,blastomycosis,UMLS_CUI:C0005716
DOID:12667,binocular vision disease,UMLS_CUI:C0005461
DOID:12668,abnormal retinal correspondence,UMLS_CUI:C0155010
DOID:12678,hypercalcemia,UMLS_CUI:C0020437
DOID:12679,nephrocalcinosis,UMLS_CUI:C0027709
DOID:12680,pseudobulbar palsy,UMLS_CUI:C0033790
DOID:12683,vestibular neuronitis,UMLS_CUI:C0751908
DOID:12685,mixed receptive-expressive language disorder,UMLS_CUI:C0236827
DOID:12689,acoustic neuroma,UMLS_CUI:C0027859
DOID:12697,locked-in syndrome,UMLS_CUI:C0023944
DOID:12698,gynecomastia,UMLS_CUI:C0018418
DOID:127,leiomyoma,UMLS_CUI:C0023267
DOID:1270,hereditary hemorrhagic telangiectasia,UMLS_CUI:C0039445
DOID:12700,hyperprolactinemia,UMLS_CUI:C0008043|UMLS_CUI:C0020514
DOID:12704,ataxia telangiectasia,UMLS_CUI:C0004135
DOID:12705,Friedreich ataxia,UMLS_CUI:C0016719
DOID:12707,myoclonic cerebellar dyssynergia,UMLS_CUI:C0007761
DOID:1271,capillary disease,UMLS_CUI:C0155765
DOID:12711,black piedra,UMLS_CUI:C0031898|UMLS_CUI:C0153249
DOID:12712,nephronophthisis,UMLS_CUI:C0687120
DOID:12714,Ellis-Van Creveld syndrome,UMLS_CUI:C0013903
DOID:12716,newborn respiratory distress syndrome,UMLS_CUI:C0020192
DOID:12718,chronic gonococcal salpingitis,UMLS_CUI:C0153208
DOID:1272,telangiectasis,UMLS_CUI:C0039446
DOID:12720,cerebral atherosclerosis,UMLS_CUI:C0007775
DOID:12721,multiple epiphyseal dysplasia,UMLS_CUI:C0026760
DOID:1273,respiratory syncytial virus infectious disease,UMLS_CUI:C0035235
DOID:12731,pars planitis,UMLS_CUI:C0030593
DOID:12732,intermediate uveitis,UMLS_CUI:C0042166
DOID:12733,hypercementosis,UMLS_CUI:C0020441
DOID:12735,hernia of ovary and fallopian tube,UMLS_CUI:C0495094
DOID:12750,cyclosporiasis,UMLS_CUI:C0343398
DOID:12753,corneal staphyloma,UMLS_CUI:C0152440
DOID:12756,lacrimal duct cancer,UMLS_CUI:C0153631
DOID:12759,choroid cancer,UMLS_CUI:C0008523|UMLS_CUI:C0153630
DOID:1278,tolosa-hunt syndrome,UMLS_CUI:C0040381
DOID:12782,cicatricial ectropion,UMLS_CUI:C0155196
DOID:12783,migraine without aura,UMLS_CUI:C0338480
DOID:12785,diabetic polyneuropathy,UMLS_CUI:C0271680
DOID:1279,ocular motility disease,UMLS_CUI:C0028850
DOID:12797,hallucinogen abuse,UMLS_CUI:C0018526
DOID:12798,mucopolysaccharidosis,UMLS_CUI:C0026703
DOID:12799,mucopolysaccharidosis II,UMLS_CUI:C0026705
DOID:12800,mucopolysaccharidosis VI,UMLS_CUI:C0026709
DOID:12801,mucopolysaccharidosis III,UMLS_CUI:C0026706
DOID:12802,mucopolysaccharidosis I,UMLS_CUI:C0023786
