id	name	ICD-10-CM	MeSH	OMIM	SNOMED CT	GTR	gene-symbol	ghr-page
brugada-syndrome	Brugada syndrome		D053840	601144	418818005	C4551804,C1142166	KCNE3	https://www.ncbi.nlm.nih.gov/gene/10008
brugada-syndrome	Brugada syndrome		D053840	601144	418818005	C4551804,C1142166	GPD1L	https://www.ncbi.nlm.nih.gov/gene/23171
brugada-syndrome	Brugada syndrome		D053840	601144	418818005	C4551804,C1142166	KCNE5	https://www.ncbi.nlm.nih.gov/gene/23630
brugada-syndrome	Brugada syndrome		D053840	601144	418818005	C4551804,C1142166	RANGRF	https://www.ncbi.nlm.nih.gov/gene/29098
brugada-syndrome	Brugada syndrome		D053840	601144	418818005	C4551804,C1142166	SCN3B	https://www.ncbi.nlm.nih.gov/gene/55800
burn-mckeown-syndrome	Burn-McKeown syndrome		D000015	608572	720640005	C1837822	TXNL4A	https://medlineplus.gov/genetics/gene/txnl4a
buschke-ollendorff-syndrome	Buschke-Ollendorff syndrome		D010023	166700	9147009,60399005	C0265514	LEMD3	https://medlineplus.gov/genetics/gene/lemd3
c3-glomerulopathy	C3 glomerulopathy	N06.6,N00.6,N02.6,N05.6,N07.6,N04.6,N01.6,N03.6	D015432	609814,614809	59479006,197599000	C3553720,C4055342,CN120381,C0268743,C0398777	CFH	https://medlineplus.gov/genetics/gene/cfh
c3-glomerulopathy	C3 glomerulopathy	N06.6,N00.6,N02.6,N05.6,N07.6,N04.6,N01.6,N03.6	D015432	609814,614809	59479006,197599000	C3553720,C4055342,CN120381,C0268743,C0398777	CFI	https://medlineplus.gov/genetics/gene/cfi
c3-glomerulopathy	C3 glomerulopathy	N06.6,N00.6,N02.6,N05.6,N07.6,N04.6,N01.6,N03.6	D015432	609814,614809	59479006,197599000	C3553720,C4055342,CN120381,C0268743,C0398777	C3	https://medlineplus.gov/genetics/gene/c3
c3-glomerulopathy	C3 glomerulopathy	N06.6,N00.6,N02.6,N05.6,N07.6,N04.6,N01.6,N03.6	D015432	609814,614809	59479006,197599000	C3553720,C4055342,CN120381,C0268743,C0398777	CFHR5	https://medlineplus.gov/genetics/gene/cfhr5
c3-glomerulopathy	C3 glomerulopathy	N06.6,N00.6,N02.6,N05.6,N07.6,N04.6,N01.6,N03.6	D015432	609814,614809	59479006,197599000	C3553720,C4055342,CN120381,C0268743,C0398777	C8A	https://medlineplus.gov/genetics/gene/c8a
c3-glomerulopathy	C3 glomerulopathy	N06.6,N00.6,N02.6,N05.6,N07.6,N04.6,N01.6,N03.6	D015432	609814,614809	59479006,197599000	C3553720,C4055342,CN120381,C0268743,C0398777	CFB	https://www.ncbi.nlm.nih.gov/gene/629
c3-glomerulopathy	C3 glomerulopathy	N06.6,N00.6,N02.6,N05.6,N07.6,N04.6,N01.6,N03.6	D015432	609814,614809	59479006,197599000	C3553720,C4055342,CN120381,C0268743,C0398777	C3AR1	https://www.ncbi.nlm.nih.gov/gene/719
c3-glomerulopathy	C3 glomerulopathy	N06.6,N00.6,N02.6,N05.6,N07.6,N04.6,N01.6,N03.6	D015432	609814,614809	59479006,197599000	C3553720,C4055342,CN120381,C0268743,C0398777	CR1	https://www.ncbi.nlm.nih.gov/gene/1378
c3-glomerulopathy	C3 glomerulopathy	N06.6,N00.6,N02.6,N05.6,N07.6,N04.6,N01.6,N03.6	D015432	609814,614809	59479006,197599000	C3553720,C4055342,CN120381,C0268743,C0398777	CFD	https://www.ncbi.nlm.nih.gov/gene/1675
c3-glomerulopathy	C3 glomerulopathy	N06.6,N00.6,N02.6,N05.6,N07.6,N04.6,N01.6,N03.6	D015432	609814,614809	59479006,197599000	C3553720,C4055342,CN120381,C0268743,C0398777	CFHR1	https://www.ncbi.nlm.nih.gov/gene/3078
c3-glomerulopathy	C3 glomerulopathy	N06.6,N00.6,N02.6,N05.6,N07.6,N04.6,N01.6,N03.6	D015432	609814,614809	59479006,197599000	C3553720,C4055342,CN120381,C0268743,C0398777	CFHR2	https://www.ncbi.nlm.nih.gov/gene/3080
c3-glomerulopathy	C3 glomerulopathy	N06.6,N00.6,N02.6,N05.6,N07.6,N04.6,N01.6,N03.6	D015432	609814,614809	59479006,197599000	C3553720,C4055342,CN120381,C0268743,C0398777	CD46	https://www.ncbi.nlm.nih.gov/gene/4179
c3-glomerulopathy	C3 glomerulopathy	N06.6,N00.6,N02.6,N05.6,N07.6,N04.6,N01.6,N03.6	D015432	609814,614809	59479006,197599000	C3553720,C4055342,CN120381,C0268743,C0398777	ADAM19	https://www.ncbi.nlm.nih.gov/gene/8728
c3-glomerulopathy	C3 glomerulopathy	N06.6,N00.6,N02.6,N05.6,N07.6,N04.6,N01.6,N03.6	D015432	609814,614809	59479006,197599000	C3553720,C4055342,CN120381,C0268743,C0398777	CFHR3	https://www.ncbi.nlm.nih.gov/gene/10878
cask-related-intellectual-disability	CASK-related intellectual disability		D008607	300749,300422	703389002	C2677903	CASK	https://medlineplus.gov/genetics/gene/cask
catsper1-related-nonsyndromic-male-infertility	CATSPER1-related nonsyndromic male infertility		D007248	612997	236792002	C2751811	CATSPER1	https://medlineplus.gov/genetics/gene/catsper1
cav3-related-distal-myopathy	CAV3-related distal myopathy		D049310	614321	711265009	C3280443	CAV3	https://medlineplus.gov/genetics/gene/cav3
cdkl5-deficiency-disorder	CDKL5 deficiency disorder		D013036	300672	718393002	C4750718	CDKL5	https://medlineplus.gov/genetics/gene/cdkl5
charge-syndrome	CHARGE syndrome		D058747	214800	47535005	C0265354	CHD7	https://medlineplus.gov/genetics/gene/chd7
chd2-myoclonic-encephalopathy	CHD2 myoclonic encephalopathy		D004831	615369	192845009	C3809278	CHD2	https://medlineplus.gov/genetics/gene/chd2
chmp2b-related-frontotemporal-dementia	CHMP2B-related frontotemporal dementia		D057180	600795	702393003	C1833296	CHMP2B	https://medlineplus.gov/genetics/gene/chmp2b
chops-syndrome	CHOPS syndrome		D000015	616368		C4085597	AFF4	https://medlineplus.gov/genetics/gene/aff4
chst3-related-skeletal-dysplasia	CHST3-related skeletal dysplasia		D010009	143095	702400006		CHST3	https://medlineplus.gov/genetics/gene/chst3
clcn2-related-leukoencephalopathy	CLCN2-related leukoencephalopathy		D056784	615651			CLCN2	https://medlineplus.gov/genetics/gene/clcn2
cln1-disease	CLN1 disease	E75.4	D009472	256730	58258004	C0268281,C1850451	PPT1	https://medlineplus.gov/genetics/gene/ppt1
cln10-disease	CLN10 disease	E75.4	D009472	610127	720831008,720830009		CTSD	https://medlineplus.gov/genetics/gene/ctsd
cln11-disease	CLN11 disease	E75.4	D009472	614706	62009002	C3539123	GRN	https://medlineplus.gov/genetics/gene/grn
cln2-disease	CLN2 disease	E75.4	D009472	204500	14637005	C0027877,C0022340,C1876161	TPP1	https://medlineplus.gov/genetics/gene/tpp1
cln3-disease	CLN3 disease	E75.4	D009472	204200	61663001	C0751383	CLN3	https://medlineplus.gov/genetics/gene/cln3
cln4-disease	CLN4 disease	E75.4	D009472	162350	62009002	C1834207	DNAJC5	https://medlineplus.gov/genetics/gene/dnajc5
cln5-disease	CLN5 disease	E75.4	D009472	256731	14637005	C1850442	CLN5	https://medlineplus.gov/genetics/gene/cln5
cln6-disease	CLN6 disease	E75.4	D009472	601780	14637005	C5561927,C5551375	CLN6	https://medlineplus.gov/genetics/gene/cln6
cln7-disease	CLN7 disease	E75.4	D009472	610951	14637005	C1838571	MFSD8	https://medlineplus.gov/genetics/gene/mfsd8
cln8-disease	CLN8 disease	E75.4	D020191,D009472	600143,610003	703526007	C1864923,C1838570	CLN8	https://medlineplus.gov/genetics/gene/cln8
clpb-deficiency	CLPB deficiency		D001927	616271		C5676893	CLPB	https://medlineplus.gov/genetics/gene/clpb
cog5-congenital-disorder-of-glycosylation	COG5-congenital disorder of glycosylation		D018981	613612	721100009	C3150876	COG5	https://medlineplus.gov/genetics/gene/cog5
col4a1-related-brain-small-vessel-disease	COL4A1-related brain small-vessel disease		D002543	175780	443929000		COL4A1	https://medlineplus.gov/genetics/gene/col4a1
cul3-related-neurodevelopmental-disorder	CUL3-related neurodevelopmental disorder			619239		C5543225	CUL3	https://medlineplus.gov/genetics/gene/cul3
cyld-cutaneous-syndrome	CYLD cutaneous syndrome		D018250,D003528	132700,605041,601606		C1857941,C1851526,C1275122	CYLD	https://medlineplus.gov/genetics/gene/cyld
caffey-disease	Caffey disease		D006958	114000	24752008	C0020497	COL1A1	https://medlineplus.gov/genetics/gene/col1a1
campomelic-dysplasia	Campomelic dysplasia		D055036	114290	74928006	C1861922	SOX9	https://medlineplus.gov/genetics/gene/sox9
camurati-engelmann-disease	Camurati-Engelmann disease	Q78.3	D003966	606631,131300	34643004	C0011989	TGFB1	https://medlineplus.gov/genetics/gene/tgfb1
canavan-disease	Canavan disease	E75.29	D017825	271900	80544005	C0751663,C4017127,C0206307	ASPA	https://medlineplus.gov/genetics/gene/aspa
cantu-syndrome	Cantú syndrome		D010009	239850	239087008	C0795905	ABCC9	https://medlineplus.gov/genetics/gene/abcc9
cap-myopathy	Cap myopathy		D020914	609285,609284	703532002		ACTA1	https://medlineplus.gov/genetics/gene/acta1
cap-myopathy	Cap myopathy		D020914	609285,609284	703532002		TPM3	https://medlineplus.gov/genetics/gene/tpm3
cap-myopathy	Cap myopathy		D020914	609285,609284	703532002		TPM2	https://medlineplus.gov/genetics/gene/tpm2
capillary-malformation-arteriovenous-malformation-syndrome	Capillary malformation-arteriovenous malformation syndrome		D054079	608354	703533007	C4747394	RASA1	https://medlineplus.gov/genetics/gene/rasa1
carbamoyl-phosphate-synthetase-i-deficiency	Carbamoyl phosphate synthetase I deficiency	E72.29	D020165	237300	62522004	C4082171	CPS1	https://medlineplus.gov/genetics/gene/cps1
carbonic-anhydrase-va-deficiency	Carbonic anhydrase VA deficiency		D022124,D020739	615751		C3810404	CA5A	https://medlineplus.gov/genetics/gene/ca5a
cardiofaciocutaneous-syndrome	Cardiofaciocutaneous syndrome		D006330,D004476	115150	403770008	C1275081	KRAS	https://medlineplus.gov/genetics/gene/kras
cardiofaciocutaneous-syndrome	Cardiofaciocutaneous syndrome		D006330,D004476	115150	403770008	C1275081	BRAF	https://medlineplus.gov/genetics/gene/braf
cardiofaciocutaneous-syndrome	Cardiofaciocutaneous syndrome		D006330,D004476	115150	403770008	C1275081	MAP2K1	https://medlineplus.gov/genetics/gene/map2k1
cardiofaciocutaneous-syndrome	Cardiofaciocutaneous syndrome		D006330,D004476	115150	403770008	C1275081	MAP2K2	https://medlineplus.gov/genetics/gene/map2k2
carney-complex	Carney complex		D056733	160980	733491005	C2607929,C1854540,C0406810	PRKAR1A	https://medlineplus.gov/genetics/gene/prkar1a
carnitine-palmitoyltransferase-i-deficiency	Carnitine palmitoyltransferase I deficiency		D008052	255120	238001003	C1829703	CPT1A	https://medlineplus.gov/genetics/gene/cpt1a
carnitine-palmitoyltransferase-ii-deficiency	Carnitine palmitoyltransferase II deficiency	E71.314	D008052	600649,608836,255110	238002005	C1833511,C0342790,C1833508	CPT2	https://medlineplus.gov/genetics/gene/cpt2
carnitine-acylcarnitine-translocase-deficiency	Carnitine-acylcarnitine translocase deficiency		D008052	212138	238003000	C0342791	SLC25A20	https://medlineplus.gov/genetics/gene/slc25a20
carpal-tunnel-syndrome	Carpal tunnel syndrome	G56.00	D002349	115430,613353	57406009	C0007286	COL1A1	https://medlineplus.gov/genetics/gene/col1a1
carpal-tunnel-syndrome	Carpal tunnel syndrome	G56.00	D002349	115430,613353	57406009	C0007286	COL5A1	https://medlineplus.gov/genetics/gene/col5a1
carpal-tunnel-syndrome	Carpal tunnel syndrome	G56.00	D002349	115430,613353	57406009	C0007286	COL11A1	https://medlineplus.gov/genetics/gene/col11a1
carpal-tunnel-syndrome	Carpal tunnel syndrome	G56.00	D002349	115430,613353	57406009	C0007286	TTR	https://medlineplus.gov/genetics/gene/ttr
carpal-tunnel-syndrome	Carpal tunnel syndrome	G56.00	D002349	115430,613353	57406009	C0007286	BGN	https://www.ncbi.nlm.nih.gov/gene/633
carpal-tunnel-syndrome	Carpal tunnel syndrome	G56.00	D002349	115430,613353	57406009	C0007286	GSTM1	https://www.ncbi.nlm.nih.gov/gene/2944
carpal-tunnel-syndrome	Carpal tunnel syndrome	G56.00	D002349	115430,613353	57406009	C0007286	IL6R	https://www.ncbi.nlm.nih.gov/gene/3570
carpal-tunnel-syndrome	Carpal tunnel syndrome	G56.00	D002349	115430,613353	57406009	C0007286	SH3TC2	https://www.ncbi.nlm.nih.gov/gene/79628
carpenter-syndrome	Carpenter syndrome		D000168	201000,614976	403767009	C3554247,C1275078	RAB23	https://medlineplus.gov/genetics/gene/rab23
carpenter-syndrome	Carpenter syndrome		D000168	201000,614976	403767009	C3554247,C1275078	MEGF8	https://medlineplus.gov/genetics/gene/megf8
cartilage-hair-hypoplasia	Cartilage-hair hypoplasia		D004392	250250	7720002	C0220748	RMRP	https://medlineplus.gov/genetics/gene/rmrp
catecholaminergic-polymorphic-ventricular-tachycardia	Catecholaminergic polymorphic ventricular tachycardia	I47.2	D017180	611938,604772	419671004	C2677794,C1631597	RYR2	https://medlineplus.gov/genetics/gene/ryr2
catecholaminergic-polymorphic-ventricular-tachycardia	Catecholaminergic polymorphic ventricular tachycardia	I47.2	D017180	611938,604772	419671004	C2677794,C1631597	CASQ2	https://medlineplus.gov/genetics/gene/casq2
catecholaminergic-polymorphic-ventricular-tachycardia	Catecholaminergic polymorphic ventricular tachycardia	I47.2	D017180	611938,604772	419671004	C2677794,C1631597	CALM1	https://www.ncbi.nlm.nih.gov/gene/801
catecholaminergic-polymorphic-ventricular-tachycardia	Catecholaminergic polymorphic ventricular tachycardia	I47.2	D017180	611938,604772	419671004	C2677794,C1631597	CALM2	https://www.ncbi.nlm.nih.gov/gene/805
catecholaminergic-polymorphic-ventricular-tachycardia	Catecholaminergic polymorphic ventricular tachycardia	I47.2	D017180	611938,604772	419671004	C2677794,C1631597	CALM3	https://www.ncbi.nlm.nih.gov/gene/808
catecholaminergic-polymorphic-ventricular-tachycardia	Catecholaminergic polymorphic ventricular tachycardia	I47.2	D017180	611938,604772	419671004	C2677794,C1631597	TECRL	https://www.ncbi.nlm.nih.gov/gene/253017
celiac-disease	Celiac disease	K90.0	D002446	212750	396331005	C0007570	HLA-DQB1	https://medlineplus.gov/genetics/gene/hla-dqb1
celiac-disease	Celiac disease	K90.0	D002446	212750	396331005	C0007570	HLA-DQA1	https://medlineplus.gov/genetics/gene/hla-dqa1
central-core-disease	Central core disease		D020512	117000	43152001		RYR1	https://medlineplus.gov/genetics/gene/ryr1
central-precocious-puberty	Central precocious puberty	E30.1	D011629	615346,176400	237816004	C3809199,C3805879	MKRN3	https://medlineplus.gov/genetics/gene/mkrn3
central-precocious-puberty	Central precocious puberty	E30.1	D011629	615346,176400	237816004	C3809199,C3805879	KISS1	https://www.ncbi.nlm.nih.gov/gene/3814
central-precocious-puberty	Central precocious puberty	E30.1	D011629	615346,176400	237816004	C3809199,C3805879	KISS1R	https://www.ncbi.nlm.nih.gov/gene/84634
centronuclear-myopathy	Centronuclear myopathy	G71.2	D020914	614807,255200,615959,160150	716696006,240081004	C0175709,C4014814,C4707232	DNM2	https://medlineplus.gov/genetics/gene/dnm2
centronuclear-myopathy	Centronuclear myopathy	G71.2	D020914	614807,255200,615959,160150	716696006,240081004	C0175709,C4014814,C4707232	RYR1	https://medlineplus.gov/genetics/gene/ryr1
centronuclear-myopathy	Centronuclear myopathy	G71.2	D020914	614807,255200,615959,160150	716696006,240081004	C0175709,C4014814,C4707232	TTN	https://medlineplus.gov/genetics/gene/ttn
centronuclear-myopathy	Centronuclear myopathy	G71.2	D020914	614807,255200,615959,160150	716696006,240081004	C0175709,C4014814,C4707232	BIN1	https://medlineplus.gov/genetics/gene/bin1
centronuclear-myopathy	Centronuclear myopathy	G71.2	D020914	614807,255200,615959,160150	716696006,240081004	C0175709,C4014814,C4707232	SPEG	https://www.ncbi.nlm.nih.gov/gene/10290
centronuclear-myopathy	Centronuclear myopathy	G71.2	D020914	614807,255200,615959,160150	716696006,240081004	C0175709,C4014814,C4707232	CCDC78	https://www.ncbi.nlm.nih.gov/gene/124093
cerebral-autosomal-dominant-arteriopathy-with-subcortical-infarcts-and-leukoencephalopathy	Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy		D046589	125310	390936003	C4551768	NOTCH3	https://medlineplus.gov/genetics/gene/notch3
cerebral-autosomal-recessive-arteriopathy-with-subcortical-infarcts-and-leukoencephalopathy	Cerebral autosomal recessive arteriopathy with subcortical infarcts and leukoencephalopathy		D002539	600142	703219008	C1838577	HTRA1	https://medlineplus.gov/genetics/gene/htra1
cerebral-cavernous-malformation	Cerebral cavernous malformation		D020786	116860	444869007	C2919945,C1864040,C1366911,C1864041	KRIT1	https://medlineplus.gov/genetics/gene/krit1
cerebral-cavernous-malformation	Cerebral cavernous malformation		D020786	116860	444869007	C2919945,C1864040,C1366911,C1864041	CCM2	https://medlineplus.gov/genetics/gene/ccm2
cerebral-cavernous-malformation	Cerebral cavernous malformation		D020786	116860	444869007	C2919945,C1864040,C1366911,C1864041	PDCD10	https://medlineplus.gov/genetics/gene/pdcd10
cerebral-folate-transport-deficiency	Cerebral folate transport deficiency		D019150	613068	711403001	C2751584	FOLR1	https://medlineplus.gov/genetics/gene/folr1
cerebro-facio-thoracic-dysplasia	Cerebro-facio-thoracic dysplasia		D008607,D019465	213980	720635002	C1859252	TMCO1	https://medlineplus.gov/genetics/gene/tmco1
cerebrotendinous-xanthomatosis	Cerebrotendinous xanthomatosis	E75.5	D019294	213700	63246000	C0238052	CYP27A1	https://medlineplus.gov/genetics/gene/cyp27a1
chanarin-dorfman-syndrome	Chanarin-Dorfman syndrome		D008052	275630	19604005	C0268238	ABHD5	https://medlineplus.gov/genetics/gene/abhd5
channelopathy-associated-congenital-insensitivity-to-pain	Channelopathy-associated congenital insensitivity to pain		D000699	243000	403605007	C1855739	SCN9A	https://medlineplus.gov/genetics/gene/scn9a
char-syndrome	Char syndrome		D004374,D000015	169100	703534001	C1868570	TFAP2B	https://medlineplus.gov/genetics/gene/tfap2b
charcot-marie-tooth-disease	Charcot-Marie-Tooth disease	G60.0	D002607	609260,600361,607831,608340,607684,600882,601472,605589,601098,605253,606482,214370,605285,607791,607706,310490,614436,601382,605588,604563,145900,611228,601455,614228,607736,148360,118200,302800,118210,613287,607734,614455,606071,311070,606595,607677,118300,256855,608673,609311,180800,214400,608323,616505,601152,118230,607678,601596,118220	45853006,398100001	C0007959	PMP22	https://medlineplus.gov/genetics/gene/pmp22
charcot-marie-tooth-disease	Charcot-Marie-Tooth disease	G60.0	D002607	609260,600361,607831,608340,607684,600882,601472,605589,601098,605253,606482,214370,605285,607791,607706,310490,614436,601382,605588,604563,145900,611228,601455,614228,607736,148360,118200,302800,118210,613287,607734,614455,606071,311070,606595,607677,118300,256855,608673,609311,180800,214400,608323,616505,601152,118230,607678,601596,118220	45853006,398100001	C0007959	MPZ	https://medlineplus.gov/genetics/gene/mpz
charcot-marie-tooth-disease	Charcot-Marie-Tooth disease	G60.0	D002607	609260,600361,607831,608340,607684,600882,601472,605589,601098,605253,606482,214370,605285,607791,607706,310490,614436,601382,605588,604563,145900,611228,601455,614228,607736,148360,118200,302800,118210,613287,607734,614455,606071,311070,606595,607677,118300,256855,608673,609311,180800,214400,608323,616505,601152,118230,607678,601596,118220	45853006,398100001	C0007959	KIF1B	https://medlineplus.gov/genetics/gene/kif1b
charcot-marie-tooth-disease	Charcot-Marie-Tooth disease	G60.0	D002607	609260,600361,607831,608340,607684,600882,601472,605589,601098,605253,606482,214370,605285,607791,607706,310490,614436,601382,605588,604563,145900,611228,601455,614228,607736,148360,118200,302800,118210,613287,607734,614455,606071,311070,606595,607677,118300,256855,608673,609311,180800,214400,608323,616505,601152,118230,607678,601596,118220	45853006,398100001	C0007959	GJB1	https://medlineplus.gov/genetics/gene/gjb1
charcot-marie-tooth-disease	Charcot-Marie-Tooth disease	G60.0	D002607	609260,600361,607831,608340,607684,600882,601472,605589,601098,605253,606482,214370,605285,607791,607706,310490,614436,601382,605588,604563,145900,611228,601455,614228,607736,148360,118200,302800,118210,613287,607734,614455,606071,311070,606595,607677,118300,256855,608673,609311,180800,214400,608323,616505,601152,118230,607678,601596,118220	45853006,398100001	C0007959	GARS1	https://medlineplus.gov/genetics/gene/gars1
charcot-marie-tooth-disease	Charcot-Marie-Tooth disease	G60.0	D002607	609260,600361,607831,608340,607684,600882,601472,605589,601098,605253,606482,214370,605285,607791,607706,310490,614436,601382,605588,604563,145900,611228,601455,614228,607736,148360,118200,302800,118210,613287,607734,614455,606071,311070,606595,607677,118300,256855,608673,609311,180800,214400,608323,616505,601152,118230,607678,601596,118220	45853006,398100001	C0007959	ATP7A	https://medlineplus.gov/genetics/gene/atp7a
charcot-marie-tooth-disease	Charcot-Marie-Tooth disease	G60.0	D002607	609260,600361,607831,608340,607684,600882,601472,605589,601098,605253,606482,214370,605285,607791,607706,310490,614436,601382,605588,604563,145900,611228,601455,614228,607736,148360,118200,302800,118210,613287,607734,614455,606071,311070,606595,607677,118300,256855,608673,609311,180800,214400,608323,616505,601152,118230,607678,601596,118220	45853006,398100001	C0007959	LMNA	https://medlineplus.gov/genetics/gene/lmna
charcot-marie-tooth-disease	Charcot-Marie-Tooth disease	G60.0	D002607	609260,600361,607831,608340,607684,600882,601472,605589,601098,605253,606482,214370,605285,607791,607706,310490,614436,601382,605588,604563,145900,611228,601455,614228,607736,148360,118200,302800,118210,613287,607734,614455,606071,311070,606595,607677,118300,256855,608673,609311,180800,214400,608323,616505,601152,118230,607678,601596,118220	45853006,398100001	C0007959	SETX	https://medlineplus.gov/genetics/gene/setx
charcot-marie-tooth-disease	Charcot-Marie-Tooth disease	G60.0	D002607	609260,600361,607831,608340,607684,600882,601472,605589,601098,605253,606482,214370,605285,607791,607706,310490,614436,601382,605588,604563,145900,611228,601455,614228,607736,148360,118200,302800,118210,613287,607734,614455,606071,311070,606595,607677,118300,256855,608673,609311,180800,214400,608323,616505,601152,118230,607678,601596,118220	45853006,398100001	C0007959	HSPB1	https://medlineplus.gov/genetics/gene/hspb1
charcot-marie-tooth-disease	Charcot-Marie-Tooth disease	G60.0	D002607	609260,600361,607831,608340,607684,600882,601472,605589,601098,605253,606482,214370,605285,607791,607706,310490,614436,601382,605588,604563,145900,611228,601455,614228,607736,148360,118200,302800,118210,613287,607734,614455,606071,311070,606595,607677,118300,256855,608673,609311,180800,214400,608323,616505,601152,118230,607678,601596,118220	45853006,398100001	C0007959	MFN2	https://medlineplus.gov/genetics/gene/mfn2
charcot-marie-tooth-disease	Charcot-Marie-Tooth disease	G60.0	D002607	609260,600361,607831,608340,607684,600882,601472,605589,601098,605253,606482,214370,605285,607791,607706,310490,614436,601382,605588,604563,145900,611228,601455,614228,607736,148360,118200,302800,118210,613287,607734,614455,606071,311070,606595,607677,118300,256855,608673,609311,180800,214400,608323,616505,601152,118230,607678,601596,118220	45853006,398100001	C0007959	DNM2	https://medlineplus.gov/genetics/gene/dnm2
charcot-marie-tooth-disease	Charcot-Marie-Tooth disease	G60.0	D002607	609260,600361,607831,608340,607684,600882,601472,605589,601098,605253,606482,214370,605285,607791,607706,310490,614436,601382,605588,604563,145900,611228,601455,614228,607736,148360,118200,302800,118210,613287,607734,614455,606071,311070,606595,607677,118300,256855,608673,609311,180800,214400,608323,616505,601152,118230,607678,601596,118220	45853006,398100001	C0007959	BSCL2	https://medlineplus.gov/genetics/gene/bscl2
